database_id,disease_name,qualifier,hpo_id,reference,evidence,onset,frequency,sex,modifier,aspect,biocuration,creation_date
OMIM:618505,Stolerman neurodevelopmental syndrome,,HP:0001332,PMID:37196654,PCS,,3/53,,,P,ORCID:0000-0002-0736-9199[2025-11-09],2025-11-09
OMIM:618505,Stolerman neurodevelopmental syndrome,,HP:0000122,PMID:37196654,PCS,,1/6,,,P,ORCID:0000-0002-0736-9199[2025-11-09],2025-11-09
OMIM:618505,Stolerman neurodevelopmental syndrome,,HP:0003196,PMID:37196654,PCS,,6/6,,,P,ORCID:0000-0002-0736-9199[2025-11-09],2025-11-09
OMIM:618505,Stolerman neurodevelopmental syndrome,,HP:0003072,PMID:37196654,PCS,,1/1,,,P,ORCID:0000-0002-0736-9199[2025-11-09],2025-11-09
OMIM:618505,Stolerman neurodevelopmental syndrome,,HP:0033725,PMID:37196654;PMID:31124279,PCS,,2/2,,,P,ORCID:0000-0002-0736-9199[2025-11-09],2025-11-09
OMIM:618505,Stolerman neurodevelopmental syndrome,,HP:0000238,PMID:37196654,PCS,,1/2,,,P,ORCID:0000-0002-0736-9199[2025-11-09],2025-11-09
OMIM:618505,Stolerman neurodevelopmental syndrome,,HP:0003763,PMID:37196654,PCS,,2/12,,,P,ORCID:0000-0002-0736-9199[2025-11-09],2025-11-09
OMIM:618505,Stolerman neurodevelopmental syndrome,,HP:0000011,PMID:37196654,PCS,,1/1,,,P,ORCID:0000-0002-0736-9199[2025-11-09],2025-11-09
OMIM:618505,Stolerman neurodevelopmental syndrome,,HP:0000494,PMID:37196654,PCS,,2/2,,,P,ORCID:0000-0002-0736-9199[2025-11-09],2025-11-09
OMIM:618505,Stolerman neurodevelopmental syndrome,,HP:0000252,PMID:37196654;PMID:31124279,PCS,,1/12,,,P,ORCID:0000-0002-0736-9199[2025-11-09],2025-11-09
OMIM:618505,Stolerman neurodevelopmental syndrome,,HP:0010714,PMID:31124279,PCS,,1/1,,,P,ORCID:0000-0002-0736-9199[2025-11-09],2025-11-09
OMIM:618505,Stolerman neurodevelopmental syndrome,,HP:0000490,PMID:37196654;PMID:31124279,PCS,,4/4,,,P,ORCID:0000-0002-0736-9199[2025-11-09],2025-11-09
OMIM:618505,Stolerman neurodevelopmental syndrome,,HP:0001581,PMID:37196654,PCS,,1/1,,,P,ORCID:0000-0002-0736-9199[2025-11-09],2025-11-09
OMIM:618505,Stolerman neurodevelopmental syndrome,,HP:0011003,PMID:31124279,PCS,,1/1,,,P,ORCID:0000-0002-0736-9199[2025-11-09],2025-11-09
OMIM:618505,Stolerman neurodevelopmental syndrome,,HP:0000805,PMID:37196654,PCS,,1/1,,,P,ORCID:0000-0002-0736-9199[2025-11-09],2025-11-09
OMIM:618505,Stolerman neurodevelopmental syndrome,,HP:0002307,PMID:37196654,PCS,,1/27,,,P,ORCID:0000-0002-0736-9199[2025-11-09],2025-11-09
OMIM:618505,Stolerman neurodevelopmental syndrome,,HP:0005815,PMID:37196654,PCS,,1/1,,,P,ORCID:0000-0002-0736-9199[2025-11-09],2025-11-09
OMIM:618505,Stolerman neurodevelopmental syndrome,,HP:0000248,PMID:37196654,PCS,,1/1,,,P,ORCID:0000-0002-0736-9199[2025-11-09],2025-11-09
OMIM:618505,Stolerman neurodevelopmental syndrome,,HP:0000343,PMID:37196654,PCS,,1/1,,,P,ORCID:0000-0002-0736-9199[2025-11-09],2025-11-09
OMIM:618505,Stolerman neurodevelopmental syndrome,,HP:0000463,PMID:37196654,PCS,,4/4,,,P,ORCID:0000-0002-0736-9199[2025-11-09],2025-11-09
OMIM:618505,Stolerman neurodevelopmental syndrome,,HP:0002761,PMID:31124279,PCS,,1/1,,,P,ORCID:0000-0002-0736-9199[2025-11-09],2025-11-09
OMIM:618505,Stolerman neurodevelopmental syndrome,,HP:0002080,PMID:37196654,PCS,,1/1,,,P,ORCID:0000-0002-0736-9199[2025-11-09],2025-11-09
OMIM:618505,Stolerman neurodevelopmental syndrome,,HP:0033505,PMID:37196654,PCS,,1/1,,,P,ORCID:0000-0002-0736-9199[2025-11-09],2025-11-09
OMIM:618505,Stolerman neurodevelopmental syndrome,,HP:0001548,PMID:37196654,PCS,,1/1,,,P,ORCID:0000-0002-0736-9199[2025-11-09],2025-11-09
OMIM:618505,Stolerman neurodevelopmental syndrome,,HP:0000337,PMID:37196654,PCS,,1/1,,,P,ORCID:0000-0002-0736-9199[2025-11-09],2025-11-09
OMIM:618505,Stolerman neurodevelopmental syndrome,,HP:0000699,PMID:37196654,PCS,,1/1,,,P,ORCID:0000-0002-0736-9199[2025-11-09],2025-11-09
OMIM:618505,Stolerman neurodevelopmental syndrome,,HP:0000473,PMID:37196654;PMID:31124279,PCS,,3/3,,,P,ORCID:0000-0002-0736-9199[2025-11-09],2025-11-09
OMIM:618505,Stolerman neurodevelopmental syndrome,,HP:0001561,PMID:37196654,PCS,,1/1,,,P,ORCID:0000-0002-0736-9199[2025-11-09],2025-11-09
OMIM:618505,Stolerman neurodevelopmental syndrome,,HP:0002650,PMID:37196654;PMID:31124279,PCS,,4/8,,,P,ORCID:0000-0002-0736-9199[2025-11-09],2025-11-09
OMIM:618505,Stolerman neurodevelopmental syndrome,,HP:0004279,PMID:37196654,PCS,,3/3,,,P,ORCID:0000-0002-0736-9199[2025-11-09],2025-11-09
OMIM:618505,Stolerman neurodevelopmental syndrome,,HP:0001684,PMID:37196654,PCS,,1/49,,,P,ORCID:0000-0002-0736-9199[2025-11-09],2025-11-09
OMIM:618505,Stolerman neurodevelopmental syndrome,,HP:0002098,PMID:31124279,PCS,,1/1,,,P,ORCID:0000-0002-0736-9199[2025-11-09],2025-11-09
OMIM:618505,Stolerman neurodevelopmental syndrome,,HP:0002099,PMID:37196654,PCS,,2/2,,,P,ORCID:0000-0002-0736-9199[2025-11-09],2025-11-09
OMIM:618505,Stolerman neurodevelopmental syndrome,,HP:0005001,PMID:37196654,PCS,,1/1,,,P,ORCID:0000-0002-0736-9199[2025-11-09],2025-11-09
OMIM:618505,Stolerman neurodevelopmental syndrome,,HP:0002090,PMID:37196654,PCS,,2/2,,,P,ORCID:0000-0002-0736-9199[2025-11-09],2025-11-09
OMIM:618505,Stolerman neurodevelopmental syndrome,,HP:0012434,PMID:37196654,PCS,,1/21,,,P,ORCID:0000-0002-0736-9199[2025-11-09],2025-11-09
OMIM:618505,Stolerman neurodevelopmental syndrome,,HP:0011231,PMID:37196654,PCS,,1/1,,,P,ORCID:0000-0002-0736-9199[2025-11-09],2025-11-09
OMIM:618505,Stolerman neurodevelopmental syndrome,,HP:0001558,PMID:37196654,PCS,,1/1,,,P,ORCID:0000-0002-0736-9199[2025-11-09],2025-11-09
OMIM:618505,Stolerman neurodevelopmental syndrome,,HP:0000348,PMID:37196654,PCS,,3/3,,,P,ORCID:0000-0002-0736-9199[2025-11-09],2025-11-09
OMIM:618505,Stolerman neurodevelopmental syndrome,,HP:0000347,PMID:37196654,PCS,,1/1,,,P,ORCID:0000-0002-0736-9199[2025-11-09],2025-11-09
OMIM:618505,Stolerman neurodevelopmental syndrome,,HP:0002069,PMID:37196654,PCS,,1/9,,,P,ORCID:0000-0002-0736-9199[2025-11-09],2025-11-09
OMIM:618505,Stolerman neurodevelopmental syndrome,,HP:0002188,PMID:37196654,PCS,,1/1,,,P,ORCID:0000-0002-0736-9199[2025-11-09],2025-11-09
OMIM:618505,Stolerman neurodevelopmental syndrome,,HP:0001773,PMID:37196654,PCS,,2/2,,,P,ORCID:0000-0002-0736-9199[2025-11-09],2025-11-09
OMIM:618505,Stolerman neurodevelopmental syndrome,,HP:0000321,PMID:37196654,PCS,,3/3,,,P,ORCID:0000-0002-0736-9199[2025-11-09],2025-11-09
OMIM:618505,Stolerman neurodevelopmental syndrome,,HP:0002186,PMID:31124279,PCS,,1/1,,,P,ORCID:0000-0002-0736-9199[2025-11-09],2025-11-09
OMIM:618505,Stolerman neurodevelopmental syndrome,,HP:0032794,PMID:37196654,PCS,,1/10,,,P,ORCID:0000-0002-0736-9199[2025-11-09],2025-11-09
OMIM:618505,Stolerman neurodevelopmental syndrome,,HP:0004482,PMID:37196654,PCS,,2/2,,,P,ORCID:0000-0002-0736-9199[2025-11-09],2025-11-09
OMIM:618505,Stolerman neurodevelopmental syndrome,,HP:0410030,PMID:37196654,PCS,,0/56,,,P,ORCID:0000-0002-0736-9199[2025-11-09],2025-11-09
OMIM:618505,Stolerman neurodevelopmental syndrome,,HP:0410151,PMID:37196654,PCS,,1/1,,,P,ORCID:0000-0002-0736-9199[2025-11-09],2025-11-09
OMIM:618505,Stolerman neurodevelopmental syndrome,,HP:0000319,PMID:37196654,PCS,,1/1,,,P,ORCID:0000-0002-0736-9199[2025-11-09],2025-11-09
OMIM:618505,Stolerman neurodevelopmental syndrome,,HP:0011220,PMID:37196654;PMID:31124279,PCS,,17/24,,,P,ORCID:0000-0002-0736-9199[2025-11-09];HPO:skoehler[2019-09-07];HPO:probinson[2023-02-20],2025-11-09
OMIM:618505,Stolerman neurodevelopmental syndrome,,HP:0031473,PMID:37196654,PCS,,1/1,,,P,ORCID:0000-0002-0736-9199[2025-11-09],2025-11-09
OMIM:618505,Stolerman neurodevelopmental syndrome,,HP:0020046,PMID:31124279,PCS,,1/1,,,P,ORCID:0000-0002-0736-9199[2025-11-09],2025-11-09
OMIM:618505,Stolerman neurodevelopmental syndrome,,HP:0001647,PMID:37196654,PCS,,1/1,,,P,ORCID:0000-0002-0736-9199[2025-11-09],2025-11-09
OMIM:618505,Stolerman neurodevelopmental syndrome,,HP:0000316,PMID:37196654,PCS,,5/5,,,P,ORCID:0000-0002-0736-9199[2025-11-09],2025-11-09
OMIM:618505,Stolerman neurodevelopmental syndrome,,HP:0001769,PMID:37196654,PCS,,3/3,,,P,ORCID:0000-0002-0736-9199[2025-11-09],2025-11-09
OMIM:618505,Stolerman neurodevelopmental syndrome,,HP:0002857,PMID:37196654,PCS,,1/1,,,P,ORCID:0000-0002-0736-9199[2025-11-09],2025-11-09
OMIM:618505,Stolerman neurodevelopmental syndrome,,HP:0001643,PMID:37196654,PCS,,2/50,,,P,ORCID:0000-0002-0736-9199[2025-11-09],2025-11-09
OMIM:618505,Stolerman neurodevelopmental syndrome,,HP:0001763,PMID:37196654,PCS,,12/12,,,P,ORCID:0000-0002-0736-9199[2025-11-09],2025-11-09
OMIM:618505,Stolerman neurodevelopmental syndrome,,HP:0001642,PMID:37196654,PCS,,1/49,,,P,ORCID:0000-0002-0736-9199[2025-11-09],2025-11-09
OMIM:618505,Stolerman neurodevelopmental syndrome,,HP:0000691,PMID:37196654,PCS,,1/1,,,P,ORCID:0000-0002-0736-9199[2025-11-09],2025-11-09
OMIM:618505,Stolerman neurodevelopmental syndrome,,HP:0011567,PMID:37196654,PCS,,1/1,,,P,ORCID:0000-0002-0736-9199[2025-11-09],2025-11-09
OMIM:618505,Stolerman neurodevelopmental syndrome,,HP:0012412,PMID:37196654,PCS,,1/1,,,P,ORCID:0000-0002-0736-9199[2025-11-09],2025-11-09
OMIM:618505,Stolerman neurodevelopmental syndrome,,HP:4000079,PMID:37196654,PCS,,1/21,,,P,ORCID:0000-0002-0736-9199[2025-11-09],2025-11-09
OMIM:618505,Stolerman neurodevelopmental syndrome,,HP:0001653,PMID:31124279,PCS,,1/1,,,P,ORCID:0000-0002-0736-9199[2025-11-09],2025-11-09
OMIM:618505,Stolerman neurodevelopmental syndrome,,HP:0000322,PMID:31124279,PCS,,2/2,,,P,ORCID:0000-0002-0736-9199[2025-11-09],2025-11-09
OMIM:618505,Stolerman neurodevelopmental syndrome,,HP:0000325,PMID:31124279,PCS,,1/1,,,P,ORCID:0000-0002-0736-9199[2025-11-09],2025-11-09
OMIM:618505,Stolerman neurodevelopmental syndrome,,HP:0000445,PMID:37196654,PCS,,2/2,,,P,ORCID:0000-0002-0736-9199[2025-11-09],2025-11-09
OMIM:618505,Stolerman neurodevelopmental syndrome,,HP:0008947,PMID:31124279,PCS,,1/1,,,P,ORCID:0000-0002-0736-9199[2025-11-09],2025-11-09
OMIM:618505,Stolerman neurodevelopmental syndrome,,HP:0002045,PMID:37196654,PCS,,1/1,,,P,ORCID:0000-0002-0736-9199[2025-11-09],2025-11-09
OMIM:618505,Stolerman neurodevelopmental syndrome,,HP:0000540,PMID:37196654,PCS,,13/13,,,P,ORCID:0000-0002-0736-9199[2025-11-09],2025-11-09
OMIM:618505,Stolerman neurodevelopmental syndrome,,HP:0025161,PMID:37196654,PCS,,2/2,,,P,ORCID:0000-0002-0736-9199[2025-11-09],2025-11-09
OMIM:618505,Stolerman neurodevelopmental syndrome,,HP:0012531,PMID:37196654,PCS,,1/1,,,P,ORCID:0000-0002-0736-9199[2025-11-09],2025-11-09
OMIM:618505,Stolerman neurodevelopmental syndrome,,HP:0001629,PMID:37196654,PCS,,2/51,,,P,ORCID:0000-0002-0736-9199[2025-11-09],2025-11-09
OMIM:618505,Stolerman neurodevelopmental syndrome,,HP:0008278,PMID:37196654,PCS,,1/1,,,P,ORCID:0000-0002-0736-9199[2025-11-09],2025-11-09
OMIM:618505,Stolerman neurodevelopmental syndrome,,HP:0002835,PMID:31124279,PCS,,1/1,,,P,ORCID:0000-0002-0736-9199[2025-11-09],2025-11-09
OMIM:618505,Stolerman neurodevelopmental syndrome,,HP:0000411,PMID:37196654;PMID:31124279,PCS,,10/16,,,P,ORCID:0000-0002-0736-9199[2025-11-09],2025-11-09
OMIM:618505,Stolerman neurodevelopmental syndrome,,HP:0001741,PMID:37196654,PCS,,1/6,,,P,ORCID:0000-0002-0736-9199[2025-11-09],2025-11-09
OMIM:618505,Stolerman neurodevelopmental syndrome,,HP:0001623,PMID:37196654,PCS,,1/1,,,P,ORCID:0000-0002-0736-9199[2025-11-09],2025-11-09
OMIM:618505,Stolerman neurodevelopmental syndrome,,HP:0008936,PMID:31124279,PCS,,1/1,,,P,ORCID:0000-0002-0736-9199[2025-11-09],2025-11-09
OMIM:618505,Stolerman neurodevelopmental syndrome,,HP:0002059,PMID:37196654,PCS,,0/1,,,P,ORCID:0000-0002-0736-9199[2025-11-09],2025-11-09
OMIM:618505,Stolerman neurodevelopmental syndrome,,HP:0001883,PMID:37196654,PCS,,1/1,,,P,ORCID:0000-0002-0736-9199[2025-11-09],2025-11-09
OMIM:618505,Stolerman neurodevelopmental syndrome,,HP:0031936,PMID:37196654,PCS,,34/50,,,P,ORCID:0000-0002-0736-9199[2025-11-09],2025-11-09
OMIM:618505,Stolerman neurodevelopmental syndrome,,HP:0011300,PMID:37196654,PCS,,2/2,,,P,ORCID:0000-0002-0736-9199[2025-11-09],2025-11-09
OMIM:618505,Stolerman neurodevelopmental syndrome,,HP:0012510,PMID:37196654,PCS,,2/2,,,P,ORCID:0000-0002-0736-9199[2025-11-09],2025-11-09
OMIM:618505,Stolerman neurodevelopmental syndrome,,HP:0100759,PMID:37196654,PCS,,1/1,,,P,ORCID:0000-0002-0736-9199[2025-11-09],2025-11-09
OMIM:618505,Stolerman neurodevelopmental syndrome,,HP:0001518,PMID:37196654,PCS,,1/1,,,P,ORCID:0000-0002-0736-9199[2025-11-09],2025-11-09
OMIM:618505,Stolerman neurodevelopmental syndrome,,HP:0011670,PMID:31124279,PCS,,1/1,,,P,ORCID:0000-0002-0736-9199[2025-11-09],2025-11-09
OMIM:618505,Stolerman neurodevelopmental syndrome,,HP:0000668,PMID:37196654,PCS,,1/1,,,P,ORCID:0000-0002-0736-9199[2025-11-09],2025-11-09
OMIM:618505,Stolerman neurodevelopmental syndrome,,HP:0030051,PMID:37196654,PCS,,2/51,,,P,ORCID:0000-0002-0736-9199[2025-11-09],2025-11-09
OMIM:618505,Stolerman neurodevelopmental syndrome,,HP:0001511,PMID:37196654,PCS,,1/1,,,P,ORCID:0000-0002-0736-9199[2025-11-09],2025-11-09
OMIM:618505,Stolerman neurodevelopmental syndrome,,HP:0200055,PMID:37196654,PCS,,1/1,,,P,ORCID:0000-0002-0736-9199[2025-11-09],2025-11-09
OMIM:618505,Stolerman neurodevelopmental syndrome,,HP:0000664,PMID:37196654;PMID:31124279,PCS,,3/3,,,P,ORCID:0000-0002-0736-9199[2025-11-09],2025-11-09
OMIM:618505,Stolerman neurodevelopmental syndrome,,HP:0000666,PMID:37196654,PCS,,1/1,,,P,ORCID:0000-0002-0736-9199[2025-11-09],2025-11-09
OMIM:618505,Stolerman neurodevelopmental syndrome,,HP:0000545,PMID:37196654,PCS,,4/4,,,P,ORCID:0000-0002-0736-9199[2025-11-09],2025-11-09
OMIM:142900,Holt-Oram syndrome,,HP:0011939,PMID:10842287,PCS,,1/3,,,P,HPO:probinson[2024-07-22],2024-07-22
OMIM:142900,Holt-Oram syndrome,,HP:0000882,PMID:17534187;PMID:12789647,PCS,,2/2,,,P,ORCID:0000-0002-0736-9199[2024-04-01],2024-04-01
OMIM:142900,Holt-Oram syndrome,,HP:0005773,PMID:16917909,PCS,,1/1,,,P,ORCID:0000-0002-0736-9199[2024-04-01],2024-04-01
OMIM:142900,Holt-Oram syndrome,,HP:0031546,PMID:10077612,PCS,,14/36,,,P,ORCID:0000-0002-0736-9199[2024-07-20],2024-07-20
OMIM:142900,Holt-Oram syndrome,,HP:0010567,PMID:18706711,PCS,,3/3,,,P,ORCID:0000-0002-0736-9199[2024-07-20],2024-07-20
OMIM:142900,Holt-Oram syndrome,,HP:0009460,PMID:10842287,PCS,,1/1,,,P,ORCID:0000-0002-0736-9199[2024-04-01],2024-04-01
OMIM:142900,Holt-Oram syndrome,,HP:0000914,PMID:18706711,PCS,,3/3,,,P,ORCID:0000-0002-0736-9199[2024-07-20],2024-07-20
OMIM:142900,Holt-Oram syndrome,,HP:0009623,PMID:17534187;PMID:18351627,PCS,,3/3,,,P,ORCID:0000-0002-0736-9199[2024-04-01],2024-04-01
OMIM:142900,Holt-Oram syndrome,,HP:0000878,PMID:17534187;PMID:20519243,PCS,,2/2,,,P,ORCID:0000-0002-0736-9199[2024-04-01],2024-04-01
OMIM:142900,Holt-Oram syndrome,,HP:0009622,PMID:22190901,PCS,,1/1,,,P,ORCID:0000-0002-0736-9199[2024-04-01],2024-04-01
OMIM:142900,Holt-Oram syndrome,,HP:0200021,PMID:20519243,PCS,,1/1,,,P,ORCID:0000-0002-0736-9199[2024-04-01],2024-04-01
OMIM:142900,Holt-Oram syndrome,,HP:0001688,PMID:22190901;PMID:25216260;PMID:29755943,PCS,,3/3,,,P,ORCID:0000-0002-0736-9199[2024-04-01],2024-04-01
OMIM:142900,Holt-Oram syndrome,,HP:0004058,PMID:20519243,PCS,,1/1,,,P,ORCID:0000-0002-0736-9199[2024-04-01],2024-04-01
OMIM:142900,Holt-Oram syndrome,,HP:0005301,PMID:10077612;PMID:34490705;PMID:20519243;PMID:36444245,PCS,,4/39,,,P,ORCID:0000-0002-0736-9199[2024-07-20];ORCID:0000-0002-0736-9199[2024-04-01],2024-07-20
OMIM:142900,Holt-Oram syndrome,,HP:0003363,PMID:12789647,PCS,,1/1,,,P,ORCID:0000-0002-0736-9199[2024-04-01],2024-04-01
OMIM:142900,Holt-Oram syndrome,,HP:0011643,PMID:25216260;PMID:15710732;PMID:24408148;PMID:27026770;PMID:18351627;PMID:27652283;PMID:26401820;PMID:29755943;PMID:26219450;PMID:16917909;PMID:10842287;PMID:10077612;PMID:17534187;PMID:34490705;PMID:30538526;PMID:18706711;PMID:20519243;PMID:33866394;PMID:22190901;PMID:12789647;PMID:12818525;PMID:18828908;PMID:27552067;PMID:36444245;PMID:28434921,PCS,,1/153,,,P,ORCID:0000-0002-0736-9199[2024-07-20],2024-07-20
OMIM:142900,Holt-Oram syndrome,,HP:0010035,PMID:34490705;PMID:16917909;PMID:18351627,PCS,,3/3,,,P,ORCID:0000-0002-0736-9199[2024-04-01],2024-04-01
OMIM:142900,Holt-Oram syndrome,,HP:0100379,PMID:18351627,PCS,,1/1,,,P,ORCID:0000-0002-0736-9199[2024-04-01],2024-04-01
OMIM:142900,Holt-Oram syndrome,,HP:0000767,PMID:22190901;PMID:24408148;PMID:18706711;PMID:8730285,PCS,,24/61,,,P,ORCID:0000-0002-0736-9199[2024-07-20];HPO:iea[2018-03-13];ORCID:0000-0002-0736-9199[2024-04-01],2024-07-20
OMIM:142900,Holt-Oram syndrome,,HP:0009577,PMID:18351627,PCS,,1/1,,,P,ORCID:0000-0002-0736-9199[2024-04-01],2024-04-01
OMIM:142900,Holt-Oram syndrome,,HP:0004209,PMID:12789647;PMID:18351627,PCS,,2/2,,,P,ORCID:0000-0002-0736-9199[2024-04-01],2024-04-01
OMIM:142900,Holt-Oram syndrome,,HP:0004602,PMID:12789647,PCS,,1/1,,,P,ORCID:0000-0002-0736-9199[2024-04-01],2024-04-01
OMIM:142900,Holt-Oram syndrome,,HP:0010704,PMID:12789647;PMID:34490705;PMID:27552067;PMID:33866394,PCS,,5/5,,,P,ORCID:0000-0002-0736-9199[2024-07-20];ORCID:0000-0002-0736-9199[2024-04-01],2024-07-20
OMIM:142900,Holt-Oram syndrome,,HP:0001674,PMID:17534187;PMID:34490705;PMID:25216260;PMID:15710732;PMID:30538526;PMID:24408148;PMID:20519243;PMID:27026770;PMID:33866394;PMID:18351627;PMID:22190901;PMID:12789647;PMID:12818525;PMID:18828908;PMID:26401820;PMID:29755943;PMID:26219450;PMID:28434921;PMID:16917909;PMID:10842287,PCS,,9/103,,,P,ORCID:0000-0002-0736-9199[2024-07-20];ORCID:0000-0002-0736-9199[2024-04-01],2024-07-20
OMIM:142900,Holt-Oram syndrome,,HP:0000343,PMID:18828908,PCS,,1/1,,,P,ORCID:0000-0002-0736-9199[2024-04-01],2024-04-01
OMIM:142900,Holt-Oram syndrome,,HP:0000185,PMID:26219450,PCS,,2/2,,,P,ORCID:0000-0002-0736-9199[2024-07-20],2024-07-20
OMIM:142900,Holt-Oram syndrome,,HP:0100398,PMID:18351627,PCS,,1/1,,,P,ORCID:0000-0002-0736-9199[2024-04-01],2024-04-01
OMIM:142900,Holt-Oram syndrome,,HP:0011636,PMID:16917909,PCS,,1/1,,,P,ORCID:0000-0002-0736-9199[2024-04-01],2024-04-01
OMIM:142900,Holt-Oram syndrome,,HP:0011995,PMID:18706711,PCS,,4/4,,,P,ORCID:0000-0002-0736-9199[2024-07-20],2024-07-20
OMIM:142900,Holt-Oram syndrome,,HP:0001709,PMID:33866394,PCS,,1/1,,,P,ORCID:0000-0002-0736-9199[2024-07-20],2024-07-20
OMIM:142900,Holt-Oram syndrome,,HP:0010034,PMID:18351627,PCS,,1/1,,,P,ORCID:0000-0002-0736-9199[2024-04-01],2024-04-01
OMIM:142900,Holt-Oram syndrome,,HP:0030241,PMID:12818525,PCS,,6/6,,,P,ORCID:0000-0002-0736-9199[2024-04-01],2024-04-01
OMIM:142900,Holt-Oram syndrome,,HP:0001704,PMID:16917909,PCS,,1/1,,,P,ORCID:0000-0002-0736-9199[2024-04-01],2024-04-01
OMIM:142900,Holt-Oram syndrome,,HP:0000218,PMID:18706711,PCS,,3/3,,,P,ORCID:0000-0002-0736-9199[2024-07-20],2024-07-20
OMIM:142900,Holt-Oram syndrome,,HP:0001684,PMID:17534187;PMID:34490705;PMID:25216260;PMID:15710732;PMID:30538526;PMID:24408148;PMID:20519243;PMID:18706711;PMID:27026770;PMID:33866394;PMID:18351627;PMID:12789647;PMID:27652283;PMID:27552067;PMID:26401820;PMID:8730285;PMID:36444245;PMID:29755943;PMID:26219450;PMID:28434921;PMID:16917909,PCS,,47/130,,,P,ORCID:0000-0002-0736-9199[2024-07-20];HPO:iea[2018-03-13];ORCID:0000-0002-0736-9199[2024-04-01],2024-07-20
OMIM:142900,Holt-Oram syndrome,,HP:0001162,PMID:18706711,PCS,,3/4,,,P,ORCID:0000-0002-0736-9199[2024-07-20],2024-07-20
OMIM:142900,Holt-Oram syndrome,,HP:0000470,PMID:18706711,PCS,,3/3,,,P,ORCID:0000-0002-0736-9199[2024-07-20],2024-07-20
OMIM:142900,Holt-Oram syndrome,,HP:0002092,PMID:12789647;PMID:34490705;PMID:25216260;PMID:30538526;PMID:18706711;PMID:28434921;PMID:33866394;PMID:16917909,PCS,,8/16,,,P,ORCID:0000-0002-0736-9199[2024-07-20];ORCID:0000-0002-0736-9199[2024-04-01],2024-07-20
OMIM:142900,Holt-Oram syndrome,,HP:0011623,PMID:17534187;PMID:34490705;PMID:25216260;PMID:30538526;PMID:20519243;PMID:27026770;PMID:33866394;PMID:18351627;PMID:12789647;PMID:12818525;PMID:18828908;PMID:29755943;PMID:28434921;PMID:16917909;PMID:10842287,PCS,,14/80,,,P,ORCID:0000-0002-0736-9199[2024-07-20];ORCID:0000-0002-0736-9199[2024-04-01],2024-07-20
OMIM:142900,Holt-Oram syndrome,,HP:0001719,PMID:12789647,PCS,,1/1,,,P,ORCID:0000-0002-0736-9199[2024-04-01],2024-04-01
OMIM:142900,Holt-Oram syndrome,,HP:0003974,PMID:17534187;PMID:34490705;PMID:25216260;PMID:15710732;PMID:20519243;PMID:27026770;PMID:33866394;PMID:12789647;PMID:27652283;PMID:8730285;PMID:36444245;PMID:28434921;PMID:26219450;PMID:16917909,PCS,,28/123,,,P,ORCID:0000-0002-0736-9199[2024-07-20];HPO:iea[2018-03-13];ORCID:0000-0002-0736-9199[2024-04-01],2024-07-20
OMIM:142900,Holt-Oram syndrome,,HP:0000347,PMID:18828908;PMID:26219450,PCS,,2/2,,,P,ORCID:0000-0002-0736-9199[2024-04-01],2024-04-01
OMIM:142900,Holt-Oram syndrome,,HP:0001377,PMID:8730285;PMID:33866394,PCS,,30/56,,,P,ORCID:0000-0002-0736-9199[2024-07-20];HPO:iea[2018-03-13],2024-07-20
OMIM:142900,Holt-Oram syndrome,,HP:0004762,PMID:20519243,PCS,,1/1,,,P,ORCID:0000-0002-0736-9199[2024-04-01],2024-04-01
OMIM:142900,Holt-Oram syndrome,,HP:0003031,PMID:10842287,PCS,,1/1,,,P,ORCID:0000-0002-0736-9199[2024-04-01],2024-04-01
OMIM:142900,Holt-Oram syndrome,,HP:0010487,PMID:12789647,PCS,,2/2,,,P,ORCID:0000-0002-0736-9199[2024-04-01],2024-04-01
OMIM:142900,Holt-Oram syndrome,,HP:0006394,PMID:16917909,PCS,,5/5,,,P,ORCID:0000-0002-0736-9199[2024-04-01],2024-04-01
OMIM:142900,Holt-Oram syndrome,,HP:0000954,PMID:22190901,PCS,,1/1,,,P,ORCID:0000-0002-0736-9199[2024-04-01],2024-04-01
OMIM:142900,Holt-Oram syndrome,,HP:0006156,PMID:12789647,PCS,,1/1,,,P,ORCID:0000-0002-0736-9199[2024-04-01],2024-04-01
OMIM:142900,Holt-Oram syndrome,,HP:0001643,PMID:22190901;PMID:10077612;PMID:34490705;PMID:25216260;PMID:27552067;PMID:8730285;PMID:16917909,PCS,,9/53,,,P,ORCID:0000-0002-0736-9199[2024-07-20];HPO:iea[2009-02-17];ORCID:0000-0002-0736-9199[2024-04-01],2024-07-20
OMIM:142900,Holt-Oram syndrome,,HP:0001642,PMID:17534187,PCS,,1/1,,,P,ORCID:0000-0002-0736-9199[2024-04-01],2024-04-01
OMIM:142900,Holt-Oram syndrome,,HP:0004756,PMID:20519243,PCS,,1/1,,,P,ORCID:0000-0002-0736-9199[2024-04-01],2024-04-01
OMIM:142900,Holt-Oram syndrome,,HP:0002974,PMID:12789647,PCS,,1/1,,,P,ORCID:0000-0002-0736-9199[2024-04-01],2024-04-01
OMIM:142900,Holt-Oram syndrome,,HP:0009824,PMID:18706711,PCS,,3/3,,,P,ORCID:0000-0002-0736-9199[2024-07-20],2024-07-20
OMIM:142900,Holt-Oram syndrome,,HP:0003042,PMID:24408148,PCS,,1/1,,,P,ORCID:0000-0002-0736-9199[2024-04-01],2024-04-01
